api.twitter.com,26-03-2011,16:03:07,nok
blog.twitter.com,26-03-2011,16:03:57,nok
en.rsf.org,26-03-2011,16:04:59,nok
fr.rsf.org,26-03-2011,16:06:40,nok
search.twitter.com,26-03-2011,16:09:44,nok
sites.google.com,26-03-2011,16:09:46,nok
social.implu.com,26-03-2011,16:09:48,nok
tw.yahoo.com,26-03-2011,16:10:56,nok
webcache.googleusercontent.com,26-03-2011,16:11:07,nok
www.1000.tv,26-03-2011,16:11:27,nok
www.10musume.com,26-03-2011,16:12:13,nok
www.10neen.com,26-03-2011,16:12:58,nok
www.1pondo.tv,26-03-2011,16:13:59,nok
www.2552.net,26-03-2011,16:14:00,nok
www.2shared.com,26-03-2011,16:14:06,nok
www.2vlady.com,26-03-2011,16:14:09,nok
www.519tl.com,26-03-2011,16:16:31,nok
www.5ilthy.com,26-03-2011,16:17:20,nok
www.6park.com,26-03-2011,16:18:03,nok
www.888.com,26-03-2011,16:18:09,nok
www.888promos.com,26-03-2011,16:18:52,nok
www.8teenxxx.com,26-03-2011,16:18:54,nok
www.9189.com,26-03-2011,16:19:38,nok
www.aboutus.org,26-03-2011,16:20:11,nok
www.adsense.blogspot.com,26-03-2011,16:20:55,nok
www.adultfriendfinder.com,26-03-2011,16:21:45,nok
www.adwords.blogspot.com,26-03-2011,16:21:53,nok
www.alabout.com,26-03-2011,16:22:59,nok
www.amakings.com,26-03-2011,16:23:34,nok
www.amateurboobtube.com,26-03-2011,16:24:17,nok
www.amateursexy.net,26-03-2011,16:24:19,nok
www.ameblo.jp,26-03-2011,16:25:38,nok
www.amnesty.org,26-03-2011,16:26:01,nok
www.animecrazy.net,26-03-2011,16:26:06,nok
www.answerbox.net,26-03-2011,16:26:09,nok
www.aolnews.com,26-03-2011,16:27:11,nok
www.apetube.com,26-03-2011,16:27:13,nok
www.appbrain.com,26-03-2011,16:27:57,nok
www.appspot.com,26-03-2011,16:28:01,nok
www.archive.org,26-03-2011,16:28:03,nok
www.autotrader.com,26-03-2011,16:29:17,nok
www.avaaz.org,26-03-2011,16:29:19,nok
www.avito.ru,26-03-2011,16:29:29,nok
www.aziani.com,26-03-2011,16:29:34,nok
www.badjojo.com,26-03-2011,16:29:41,nok
www.badoo.com,26-03-2011,16:29:46,nok
www.baidu.jp,26-03-2011,16:29:51,nok
www.bangbros1.com,26-03-2011,16:30:24,nok
www.bebo.com,26-03-2011,16:30:53,nok
www.beslist.nl,26-03-2011,16:30:55,nok
www.bet365.com,26-03-2011,16:30:57,nok
www.bigtits.com,26-03-2011,16:31:02,nok
www.bitsnoop.com,26-03-2011,16:32:00,nok
www.blackhatworld.com,26-03-2011,16:32:53,nok
www.blinkx.com,26-03-2011,16:33:39,nok
www.blip.tv,26-03-2011,16:33:41,nok
www.blogcatalog.com,26-03-2011,16:35:08,nok
www.blog.de,26-03-2011,16:34:24,nok
www.blogdelnarco.com,26-03-2011,16:35:53,nok
www.blogimg.jp,26-03-2011,16:36:05,nok
www.bloglovin.com,26-03-2011,16:36:51,nok
www.blogspot.com,26-03-2011,16:37:10,nok
www.bloguez.com,26-03-2011,16:37:54,nok
www.boardreader.com,26-03-2011,16:38:52,nok
www.bodog.com,26-03-2011,16:38:58,nok
www.books.com.tw,26-03-2011,16:39:52,nok
www.bplaced.net,26-03-2011,16:39:57,nok
www.bravenet.com,26-03-2011,16:40:40,nok
www.break.com,26-03-2011,16:41:24,nok
www.brightkite.com,26-03-2011,16:42:07,nok
www.bukisa.com,26-03-2011,16:42:51,nok
www.businessmodelinnovatie.be,26-03-2011,16:43:39,nok
www.cacaoweb.org,26-03-2011,16:45:04,nok
www.cafepress.com,26-03-2011,16:45:07,nok
www.camfrog.com,26-03-2011,16:45:24,nok
